RMG Networks Holding Corporation (RMGN) ,RMGN, $32.09M , 11/06/2014 , Sep 2014 , $n/a , 0 , $-0.66 ,n/a
Roka Bioscience Inc. (ROKA) ,ROKA, $32.03M , 11/06/2014 , Sep 2014 , $-0.49 , 3 , $-0.64 ,30.61%
Rose Rock Midstream L.P. (RRMS) ,RRMS, $974.21M , 11/06/2014 , Sep 2014 , $0.58 , 6 , $0.5 ,-13.79%
Rovi Corporation (ROVI) ,ROVI, $980.41M , 11/06/2014 , Sep 2014 , $0.26 , 1 , $0.31 ,19.23%
Royale Energy Inc. (ROYL) ,ROYL, $9.97M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.01 ,n/a
Rubicon Technology Inc. (RBCN) ,RBCN, $29.87M , 11/06/2014 , Sep 2014 , $-0.41 , 5 , $-0.36 ,-12.2%
SAExploration Holdings Inc. (SAEX) ,SAEX, $41.04M , 11/06/2014 , Sep 2014 , $0.19 , 1 , $-0.23 ,-221.05%
Salem Media Group Inc. (SALM) ,SALM, $159.88M , 11/06/2014 , Sep 2014 , $0.13 , 1 , $0.15 ,15.38%
Sarepta Therapeutics Inc. (SRPT) ,SRPT, $1.05B , 11/06/2014 , Sep 2014 , $-0.95 , 8 , $-0.81 ,-14.74%
Scripps Networks Interactive Inc (SNI) ,SNI, $7.47B , 11/06/2014 , Sep 2014 , $0.84 , 7 , $0.93 ,10.71%
Semgroup Corporation (SEMG) ,SEMG, $2.04B , 11/06/2014 , Sep 2014 , $0.31 , 3 , $0.31 ,0%
Senomyx Inc. (SNMX) ,SNMX, $236.63M , 11/06/2014 , Sep 2014 , $-0.08 , 3 , $-0.1 ,25%
Sequential Brands Group Inc. (SQBG) ,SQBG, $496.75M , 11/06/2014 , Sep 2014 , $0.04 , 1 , $0.06 ,50%
Shutterstock Inc. (SSTK) ,SSTK, $1.05B , 11/06/2014 , Sep 2014 , $0.12 , 4 , $0.15 ,25%
Skyworks Solutions Inc. (SWKS) ,SWKS, $14.78B , 11/06/2014 , Sep 2014 , $0.98 , 3 , $1 ,2.04%
SMTC Corporation (SMTX) ,SMTX, $22.66M , 11/06/2014 , Sep 2014 , $n/a , 0 , $-0.04 ,n/a
Solera Holdings Inc. (SLH) ,SLH, $3.64B , 11/06/2014 , Sep 2014 , $0.61 , 3 , $0.66 ,8.2%
SouFun Holdings Limited (SFUN) ,SFUN, $2.88B , 11/06/2014 , Sep 2014 , $0.18 , 2 , $0.16 ,-11.11%
Span-America Medical Systems Inc. (SPAN) ,SPAN, $53.44M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
Spark Networks Inc. (LOV) ,LOV, $85.57M , 11/06/2014 , Sep 2014 , $-0.1 , 1 , $-0.04 ,-60%
Spectra Energy Partners LP (SEP) ,SEP, $12.55B , 11/06/2014 , Sep 2014 , $0.6 , 9 , $0.75 ,25%
Spectrum Pharmaceuticals Inc. (SPPI) ,SPPI, $358.1M , 11/06/2014 , Sep 2014 , $-0.14 , 1 , $0.03 ,-121.43%
Speed Commerce Inc. (SPDC) ,SPDC, $13.44M , 11/06/2014 , Sep 2014 , $0.02 , 3 , $0 ,-100%
Sprouts Farmers Market Inc. (SFM) ,SFM, $3.21B , 11/06/2014 , Sep 2014 , $0.16 , 9 , $0.18 ,12.5%
St. Joe Company (The) (JOE) ,The, $1.84B , 11/06/2014 , Sep 2014 , $0.02 , 1 , $0 ,-100%
State Investors Bancorp Inc. (SIBC) ,SIBC, $48.62M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.14 ,n/a
Steel Excel Inc. (SXCL) ,SXCL, $189.1M , 11/06/2014 , Sep 2014 , $n/a , 0 , $-0.1 ,n/a
Steel Partners Holdings LP (SPLP) ,SPLP, $473.52M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.5 ,n/a
Stellus Capital Investment Corporation (SCM) ,SCM, $131.04M , 11/06/2014 , Sep 2014 , $0.3 , 4 , $0.42 ,40%
Stewardship Financial Corp (SSFN) ,SSFN, $33.74M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.06 ,n/a
Stifel Financial Corporation (SF) ,SF, $3.2B , 11/06/2014 , Sep 2014 , $0.67 , 1 , $0.64 ,-4.48%
Stonegate Mortgage Corporation (SGM) ,SGM, $151.34M , 11/06/2014 , Sep 2014 , $0.41 , 5 , $0.12 ,-70.73%
Stoneridge Inc. (SRI) ,SRI, $353.66M , 11/06/2014 , Sep 2014 , $0.16 , 3 , $0.16 ,0%
Student Transportation Inc (STB) ,STB, $402.74M , 11/06/2014 , Sep 2014 , $-0.11 , 2 , $-0.11 ,-0%
Sucampo Pharmaceuticals Inc. (SCMP) ,SCMP, $923.89M , 11/06/2014 , Sep 2014 , $0.04 , 2 , $0.14 ,250%
Summer Infant Inc. (SUMR) ,SUMR, $31.98M , 11/06/2014 , Sep 2014 , $0.05 , 2 , $0.03 ,-40%
Summit Midstream Partners LP (SMLP) ,SMLP, $1.22B , 11/06/2014 , Sep 2014 , $0.31 , 4 , $0.08 ,-74.19%
SurModics Inc. (SRDX) ,SRDX, $279.2M , 11/06/2014 , Sep 2014 , $0.25 , 3 , $0.26 ,4%
Swift Energy Company (SFY) ,SFY, $29.85M , 11/06/2014 , Sep 2014 , $-0.05 , 7 , $0.04 ,-180%
Synta Pharmaceuticals Corp. (SNTA) ,SNTA, $90.05M , 11/06/2014 , Sep 2014 , $-0.23 , 3 , $-0.19 ,-17.39%
Tandem Diabetes Care Inc. (TNDM) ,TNDM, $225.71M , 11/06/2014 , Sep 2014 , $-0.82 , 8 , $-0.85 ,3.66%
Tarena International Inc. (TEDU) ,TEDU, $525.89M , 11/06/2014 , Sep 2014 , $0.15 , 1 , $0.18 ,20%
TCP Capital Corp. (TCPC) ,TCPC, $719.7M , 11/06/2014 , Sep 2014 , $0.38 , 5 , $0.38 ,0%
TCP International Holdings Ltd. (TCPI) ,TCPI, $69.61M , 11/06/2014 , Sep 2014 , $0.18 , 1 , $0.14 ,-22.22%
Teekay Corporation (TK) ,TK, $2.32B , 11/06/2014 , Sep 2014 , $0.1 , 5 , $0.1 ,0%
Teekay LNG Partners L.P. (TGP) ,TGP, $1.96B , 11/06/2014 , Sep 2014 , $0.56 , 5 , $0.5 ,-10.71%
Teekay Offshore Partners L.P. (TOO) ,TOO, $1.49B , 11/06/2014 , Sep 2014 , $0.38 , 4 , $0.25 ,-34.21%
Teekay Tankers Ltd. (TNK) ,TNK, $910.67M , 11/06/2014 , Sep 2014 , $0.05 , 3 , $0.03 ,-40%
TELUS Corporation (TU) ,TU, $20.14B , 11/06/2014 , Sep 2014 , $0.54 , 6 , $0.56 ,3.7%
Teradata Corporation (TDC) ,TDC, $4.06B , 11/06/2014 , Sep 2014 , $0.62 , 3 , $0.66 ,6.45%
The Advisory Board Company (ABCO) ,ABCO, $1.88B , 11/06/2014 , Sep 2014 , $0.21 , 5 , $0.28 ,33.33%
The AES Corporation (AES) ,AES, $7.59B , 11/06/2014 , Sep 2014 , $0.34 , 6 , $0.37 ,8.82%
The Hain Celestial Group Inc. (HAIN) ,HAIN, $5.21B , 11/06/2014 , Sep 2014 , $0.66 , 7 , $0.68 ,3.03%
The Navigators Group Inc. (NAVG) ,NAVG, $1.27B , 11/06/2014 , Sep 2014 , $1.08 , 3 , $1.79 ,65.74%
TherapeuticsMD Inc. (TXMD) ,TXMD, $1.14B , 11/06/2014 , Sep 2014 , $-0.07 , 4 , $-0.12 ,71.43%
Theravance Biopharma Inc. (TBPH) ,TBPH, $489.06M , 11/06/2014 , Sep 2014 , $-1.85 , 2 , $-1.72 ,-7.03%
TheStreet Inc. (TST) ,TST, $51.93M , 11/06/2014 , Sep 2014 , $-0.02 , 1 , $-0.02 ,-0%
Third Point Reinsurance Ltd. (TPRE) ,TPRE, $1.46B , 11/06/2014 , Sep 2014 , $-0.03 , 4 , $0.18 ,-700%
THL Credit Inc. (TCRD) ,TCRD, $386.41M , 11/06/2014 , Sep 2014 , $0.35 , 6 , $0.36 ,2.86%
Townsquare Media Inc. (TSQ) ,TSQ, $187.65M , 11/06/2014 , Sep 2014 , $0.27 , 3 , $0.16 ,-40.74%
TransAct Technologies Incorporated (TACT) ,TACT, $76.08M , 11/06/2014 , Sep 2014 , $0.05 , 1 , $0.04 ,-20%
Transatlantic Petroleum Ltd (TAT) ,TAT, $109.49M , 11/06/2014 , Sep 2014 , $0.19 , 2 , $0.22 ,15.79%
Travelport Worldwide Limited (TVPT) ,TVPT, $1.67B , 11/06/2014 , Sep 2014 , $-0.17 , 2 , $-0.3 ,76.47%
Tredegar Corporation (TG) ,TG, $482.28M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.27 ,n/a
Treehouse Foods Inc. (THS) ,THS, $3.78B , 11/06/2014 , Sep 2014 , $0.92 , 9 , $0.89 ,-3.26%
Tremor Video Inc. (TRMR) ,TRMR, $96.93M , 11/06/2014 , Sep 2014 , $-0.09 , 1 , $-0.11 ,22.22%
TRI Pointe Group Inc. (TPH) ,TPH, $2.17B , 11/06/2014 , Sep 2014 , $0.02 , 2 , $0.22 ,1000%
TrovaGene Inc. (TROV) ,TROV, $138.93M , 11/06/2014 , Sep 2014 , $-0.2 , 1 , $-0.23 ,15%
Tumi Holdings Inc. (TUMI) ,TUMI, $1.07B , 11/06/2014 , Sep 2014 , $0.21 , 5 , $0.21 ,0%
U S Concrete Inc. (USCR) ,USCR, $816.74M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.94 ,n/a
U.S. Physical Therapy Inc. (USPH) ,USPH, $630.12M , 11/06/2014 , Sep 2014 , $0.42 , 3 , $0.43 ,2.38%
Ubiquiti Networks Inc. (UBNT) ,UBNT, $2.66B , 11/06/2014 , Sep 2014 , $0.52 , 3 , $0.47 ,-9.62%
Uni-Pixel Inc. (UNXL) ,UNXL, $15.97M , 11/06/2014 , Sep 2014 , $-0.52 , 2 , $-0.45 ,-13.46%
Universal Corporation (UVV) ,UVV, $1.25B , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.48 ,n/a
Universal Display Corporation (OLED) ,OLED, $1.67B , 11/06/2014 , Sep 2014 , $0.09 , 2 , $0.09 ,0%
Universal Electronics Inc. (UEIC) ,UEIC, $715.31M , 11/06/2014 , Sep 2014 , $0.77 , 2 , $0.8 ,3.9%
Uranium Resources Inc. (URRE) ,URRE, $23.49M , 11/06/2014 , Sep 2014 , $-0.15 , 1 , $-0.16 ,6.67%
Varonis Systems Inc. (VRNS) ,VRNS, $396.98M , 11/06/2014 , Sep 2014 , $-0.27 , 2 , $-0.26 ,-3.7%
Vectren Corporation (VVC) ,VVC, $3.78B , 11/06/2014 , Sep 2014 , $0.58 , 5 , $0.6 ,3.45%
Versartis Inc. (VSAR) ,VSAR, $330.21M , 11/06/2014 , Sep 2014 , $n/a , 0 , $-0.57 ,n/a
Visteon Corporation (VC) ,VC, $4.39B , 11/06/2014 , Sep 2014 , $0.67 , 4 , $0.26 ,-61.19%
VOC Energy Trust (VOC) ,VOC, $65.62M , 11/06/2014 , Sep 2014 , $0.45 , 2 , $0.39 ,-13.33%
VolitionRX Limited (VNRX) ,VNRX, $78.56M , 11/06/2014 , Sep 2014 , $-0.09 , 1 , $-0.13 ,44.44%
VWR Corporation (VWR) ,VWR, $3.67B , 11/06/2014 , Sep 2014 , $n/a , 0 , $0.91 ,n/a
WageWorks Inc. (WAGE) ,WAGE, $1.74B , 11/06/2014 , Sep 2014 , $0.15 , 4 , $0.16 ,6.67%
Walker &amp; Dunlop Inc. (WD) ,WD, $904.2M , 11/06/2014 , Sep 2014 , $0.33 , 5 , $0.47 ,42.42%
Walt Disney Company (The) (DIS) ,The, $192.99B , 11/06/2014 , Sep 2014 , $0.88 , 11 , $0.89 ,1.14%
Walter Investment Management Corp. (WAC) ,WAC, $504.28M , 11/06/2014 , Sep 2014 , $0.94 , 1 , $0.9 ,-4.26%
Wave Systems Corp. (WAVX) ,WAVX, $9.59M , 11/06/2014 , Sep 2014 , $n/a , 0 , $-0.05 ,n/a
Wendy's Company (The) (WEN) ,The, $2.71B , 11/06/2014 , Sep 2014 , $0.09 , 9 , $0.08 ,-11.11%
Western Copper and Gold Corporation (WRN) ,WRN, $28.27M , 11/06/2014 , Sep 2014 , $n/a , 0 , $0 ,n/a
Willdan Group Inc. (WLDN) ,WLDN, $87.75M , 11/06/2014 , Sep 2014 , $0.18 , 1 , $0.34 ,88.89%
Windstream Holdings Inc. (WIN) ,WIN, $710.44M , 11/06/2014 , Sep 2014 , $0.04 , 9 , $0.03 ,-25%
XO Group Inc. (XOXO) ,XOXO, $404.4M , 11/06/2014 , Sep 2014 , $-0.01 , 2 , $0.05 ,-600%
XOMA Corporation (XOMA) ,XOMA, $152.97M , 11/06/2014 , Sep 2014 , $-0.18 , 3 , $-0.2 ,11.11%
YuMe Inc. (YUME) ,YUME, $104.89M , 11/06/2014 , Sep 2014 , $-0.13 , 1 , $-0.09 ,-30.77%
Zogenix Inc. (ZGNX) ,ZGNX, $287.71M , 11/06/2014 , Sep 2014 , $-0.16 , 4 , $-0.15 ,-6.25%
Zynga Inc. (ZNGA) ,ZNGA, $2.25B , 11/06/2014 , Sep 2014 , $-0.05 , 4 , $-0.05 ,-0%
Acceleron Pharma Inc. (XLRN) ,XLRN, $988.14M , 11/07/2014 , Sep 2014 , $0.01 , 2 , $-0.25 ,-2600%
Agios Pharmaceuticals Inc. (AGIO) ,AGIO, $2.75B , 11/07/2014 , Sep 2014 , $-0.53 , 2 , $0.1 ,-118.87%
Air T Inc. (AIRT) ,AIRT, $52.62M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.77 ,n/a
AMCON Distributing Company (DIT) ,DIT, $51.27M , 11/07/2014 , Sep 2014 , $n/a , 0 , $2.57 ,n/a
Ampio Pharmaceuticals Inc. (AMPE) ,AMPE, $168.99M , 11/07/2014 , Sep 2014 , $-0.17 , 1 , $-0.18 ,5.88%
Aradigm Corporation (ARDM) ,ARDM, $96.44M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.06 ,n/a
Arbor Realty Trust (ABR) ,ABR, $326.67M , 11/07/2014 , Sep 2014 , $0.09 , 2 , $0.15 ,66.67%
ArcelorMittal (MT) ,MT, $9.45B , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.01 ,n/a
Ballantyne Strong Inc (BTN) ,BTN, $61.78M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.01 ,n/a
Berkshire Hathaway Inc. (BRK.B) ,BRK.B, $172.34B , 11/07/2014 , Sep 2014 , $1.7 , 1 , $1.91 ,12.35%
Biota Pharmaceuticals Inc. (BOTA) ,BOTA, $76.06M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.2 ,n/a
BP Prudhoe Bay Royalty Trust (BPT) ,BPT, $849.79M , 11/07/2014 , Sep 2014 , $n/a , 0 , $3.03 ,n/a
Brekford Corp. (BFDI) ,BFDI, n/a , 11/07/2014 , Sep 2014 , $n/a , 0 , $0 ,n/a
Brookfield Asset Management Inc (BAM) ,BAM, $34.6B , 11/07/2014 , Sep 2014 , $0.62 , 2 , $1.12 ,80.65%
Buckeye Partners L.P. (BPL) ,BPL, $8.8B , 11/07/2014 , Sep 2014 , $0.89 , 6 , $0.89 ,0%
Canarc Resource Corporation (CRCUF) ,CRCUF, n/a , 11/07/2014 , Sep 2014 , $n/a , 0 , $0 ,n/a
Capital Southwest Corporation (CSWC) ,CSWC, $227.67M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.08 ,n/a
Cardiome Pharma Corporation (CRME) ,CRME, $159.88M , 11/07/2014 , Sep 2014 , $-0.27 , 1 , $-0.26 ,-3.7%
Chicago Rivet &amp; Machine Co. (CVR) ,CVR, $26M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.56 ,n/a
Chimerix Inc. (CMRX) ,CMRX, $1.9B , 11/07/2014 , Sep 2014 , $-0.41 , 3 , $-0.47 ,14.63%
Citizens &amp; Northern Corp (CZNC) ,CZNC, $251.85M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.34 ,n/a
Clean Diesel Technologies Inc. (CDTI) ,CDTI, $30.66M , 11/07/2014 , Sep 2014 , $-0.26 , 2 , $-0.11 ,-57.69%
Cogent Communications Holdings Inc. (CCOI) ,CCOI, $1.41B , 11/07/2014 , Sep 2014 , $0.04 , 9 , $0 ,-100%
Connecticut Water Service Inc. (CTWS) ,CTWS, $420.73M , 11/07/2014 , Sep 2014 , $0.78 , 2 , $0.76 ,-2.56%
Cooper Tire &amp; Rubber Company (CTB) ,CTB, $2.43B , 11/07/2014 , Sep 2014 , $0.72 , 5 , $0.77 ,6.94%
CorEnergy Infrastructure Trust Inc. (CORR) ,CORR, $301.06M , 11/07/2014 , Sep 2014 , $0.15 , 4 , $0.16 ,6.67%
Crown Media Holdings Inc. (CRWN) ,CRWN, $2.17B , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.04 ,n/a
Dorchester Minerals L.P. (DMLP) ,DMLP, $437.12M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.35 ,n/a
E.W. Scripps Company (The) (SSP) ,The, $1.85B , 11/07/2014 , Sep 2014 , $0.06 , 2 , $0 ,-100%
Ebix Inc. (EBIX) ,EBIX, $963.42M , 11/07/2014 , Sep 2014 , $0.36 , 1 , $0.47 ,30.56%
ECA Marcellus Trust I (ECT) ,ECT, $30.46M , 11/07/2014 , Sep 2014 , $0.27 , 2 , $0.2 ,-25.93%
EMC Insurance Group Inc. (EMCI) ,EMCI, $523.81M , 11/07/2014 , Sep 2014 , $0.13 , 1 , $0.18 ,38.46%
Enerplus Corporation (ERF) ,ERF, $974.66M , 11/07/2014 , Sep 2014 , $0.25 , 1 , $0.28 ,12%
Extended Stay America Inc. (STAY) ,STAY, $4B , 11/07/2014 , Sep 2014 , $0.34 , 7 , $0.29 ,-14.71%
Fibrocell Science Inc (FCSC) ,FCSC, $193.1M , 11/07/2014 , Sep 2014 , $-0.14 , 2 , $-0.17 ,21.43%
First Mid-Illinois Bancshares Inc. (FMBH) ,FMBH, $183.18M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.47 ,n/a
Frank's International N.V. (FI) ,FI, $2.65B , 11/07/2014 , Sep 2014 , $0.28 , 8 , $0.31 ,10.71%
Gafisa SA (GFA) ,GFA, $239.19M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.02 ,n/a
Gamco Investors Inc. (GBL) ,GBL, $1.55B , 11/07/2014 , Sep 2014 , $0.93 , 1 , $0.93 ,0%
Glen Burnie Bancorp (GLBZ) ,GLBZ, $34.78M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.19 ,n/a
Golden Entertainment Inc. (GDEN) ,GDEN, $124.68M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-1.72 ,n/a
Gulf Resources Inc. (GURE) ,GURE, $85.15M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.13 ,n/a
Hallmark Financial Services Inc. (HALL) ,HALL, $248.97M , 11/07/2014 , Sep 2014 , $0 , 1 , $0.18 ,∞%
Hamilton Bancorp Inc. (HBK) ,HBK, $51.95M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.02 ,n/a
Hampton Roads Bankshares Inc (HMPR) ,HMPR, $336.29M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.01 ,n/a
Hanmi Financial Corporation (HAFC) ,HAFC, $848.99M , 11/07/2014 , Sep 2014 , $0.33 , 4 , $0.41 ,24.24%
Humana Inc. (HUM) ,HUM, $26.37B , 11/07/2014 , Sep 2014 , $2.01 , 16 , $1.85 ,-7.96%
Idera Pharmaceuticals Inc. (IDRA) ,IDRA, $337.83M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.11 ,n/a
Ignyta Inc. (RXDX) ,RXDX, $320.26M , 11/07/2014 , Sep 2014 , $-0.37 , 1 , $-0.55 ,48.65%
ishares Gold Trust (IAU) ,IAU, $7.29B , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.01 ,n/a
iShares GSCI Commodity-Indexed Trust Fund (GSG) ,GSG, $1.08B , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.06 ,n/a
Isis Pharmaceuticals Inc. (ISIS) ,ISIS, $6.12B , 11/07/2014 , Sep 2014 , $-0.2 , 4 , $-0.23 ,15%
Jacksonville Bancorp Inc. (JAXB) ,JAXB, $102.25M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.14 ,n/a
Kronos Worldwide Inc (KRO) ,KRO, $902.71M , 11/07/2014 , Sep 2014 , $0.21 , 4 , $0.28 ,33.33%
Leucadia National Corporation (LUK) ,LUK, $7.37B , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.14 ,n/a
Lexington Realty Trust (LXP) ,LXP, $2.12B , 11/07/2014 , Sep 2014 , $0.27 , 7 , $0.28 ,3.7%
Lsb Industries Inc. (LXU) ,LXU, $356.71M , 11/07/2014 , Sep 2014 , $0.27 , 1 , $-0.17 ,-162.96%
Lyon William Homes (WLH) ,WLH, $700.2M , 11/07/2014 , Sep 2014 , $0.46 , 1 , $0.31 ,-32.61%
Magnum Hunter Resources Corporation (MHR) ,MHR, $64.64M , 11/07/2014 , Sep 2014 , $-0.21 , 1 , $-0.17 ,-19.05%
Morgans Hotel Group Co. (MHGC) ,MHGC, $125M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.4 ,n/a
Multi-Color Corporation (LABL) ,LABL, $1.31B , 11/07/2014 , Sep 2014 , $0.73 , 1 , $0.93 ,27.4%
Neuralstem Inc. (CUR) ,CUR, $102.8M , 11/07/2014 , Sep 2014 , $-0.05 , 1 , $-0.05 ,-0%
New England Realty Associates Limited Partnership (NEN) ,NEN, $189.38M , 11/07/2014 , Sep 2014 , $n/a , 0 , $1.41 ,n/a
New Home Company Inc. (The) (NWHM) ,The, $246.59M , 11/07/2014 , Sep 2014 , $0.01 , 1 , $-0.06 ,-700%
Nexstar Broadcasting Group Inc. (NXST) ,NXST, $1.69B , 11/07/2014 , Sep 2014 , $0.51 , 5 , $0.48 ,-5.88%
Nippon Telegraph and Telephone Corporation (NTT) ,NTT, $171B , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.56 ,n/a
NL Industries Inc. (NL) ,NL, $178.21M , 11/07/2014 , Sep 2014 , $0.17 , 1 , $0.29 ,70.59%
OFS Capital Corporation (OFS) ,OFS, $107.98M , 11/07/2014 , Sep 2014 , $0.28 , 2 , $0.3 ,7.14%
Opko Health Inc (OPK) ,OPK, $4.49B , 11/07/2014 , Sep 2014 , $-0.08 , 2 , $-0.11 ,37.5%
Osiris Therapeutics Inc. (OSIR) ,OSIR, $629.9M , 11/07/2014 , Sep 2014 , $-0.05 , 1 , $0.02 ,-140%
Peoples Financial Services Corp. (PFIS) ,PFIS, $316.49M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.64 ,n/a
PHI Inc. (PHIIK) ,PHIIK, $301.21M , 11/07/2014 , Sep 2014 , $n/a , 0 , $1.1 ,n/a
PHI Inc. (PHII) ,PHII, $288.27M , 11/07/2014 , Sep 2014 , $n/a , 0 , $1.1 ,n/a
Phoenix Companies Inc. (The) (PNX) ,The, $190.18M , 11/07/2014 , Jun 2014 , $n/a , 0 , $-2.39 ,n/a
Ply Gem Holdings Inc. (PGEM) ,PGEM, $827.37M , 11/07/2014 , Sep 2014 , $0.33 , 4 , $0.34 ,3.03%
Preformed Line Products Company (PLPC) ,PLPC, $222.26M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.48 ,n/a
Progenics Pharmaceuticals Inc. (PGNX) ,PGNX, $555.39M , 11/07/2014 , Sep 2014 , $-0.14 , 2 , $0.51 ,-464.29%
Prudential Bancorp Inc. (PBIP) ,PBIP, $126.61M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.04 ,n/a
pSivida Corp. (PSDV) ,PSDV, $113.26M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.67 ,n/a
Reading International Inc (RDI) ,RDI, $369.85M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.17 ,n/a
RLJ Entertainment Inc. (RLJE) ,RLJE, $10.56M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.54 ,n/a
Saga Communications Inc. (SGA) ,SGA, $241.14M , 11/07/2014 , Sep 2014 , $0.75 , 1 , $0.56 ,-25.33%
SandRidge Mississippian Trust I (SDT) ,SDT, $94.92M , 11/07/2014 , Sep 2014 , $0.36 , 2 , $0.36 ,0%
SandRidge Mississippian Trust II (SDR) ,SDR, $145.2M , 11/07/2014 , Sep 2014 , $0.39 , 1 , $0.48 ,23.08%
South Jersey Industries Inc. (SJI) ,SJI, $1.82B , 11/07/2014 , Sep 2014 , $0 , 2 , $-0.1 ,-∞%
Southcross Energy Partners L.P. (SXE) ,SXE, $201.41M , 11/07/2014 , Sep 2014 , $0.01 , 5 , $0.04 ,300%
StoneMor Partners L.P. (STON) ,STON, $973.12M , 11/07/2014 , Sep 2014 , $-0.09 , 1 , $-0.11 ,22.22%
Tejon Ranch Co (TRC) ,TRC, $475.19M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.08 ,n/a
Tetra Technologies Inc. (TTI) ,TTI, $548.52M , 11/07/2014 , Sep 2014 , $0.23 , 7 , $0.12 ,-47.83%
Transmontaigne Partners L.P. (TLP) ,TLP, $488.41M , 11/07/2014 , Sep 2014 , $0.53 , 3 , $0.29 ,-45.28%
United Community Bancorp (UCBA) ,UCBA, $68M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.1 ,n/a
United-Guardian Inc. (UG) ,UG, $85.03M , 11/07/2014 , Sep 2014 , $n/a , 0 , $0.09 ,n/a
Valhi Inc. (VHI) ,VHI, $868.21M , 11/07/2014 , Sep 2014 , $0.06 , 1 , $0.08 ,33.33%
ViaSat Inc. (VSAT) ,VSAT, $3.25B , 11/07/2014 , Sep 2014 , $0.07 , 2 , $0.56 ,700%
WaferGen Bio-systems Inc. (WGBS) ,WGBS, $5.48M , 11/07/2014 , Sep 2014 , $n/a , 0 , $-0.97 ,n/a
Whitestone REIT (WSR) ,WSR, $343.16M , 11/07/2014 , Sep 2014 , $0.27 , 1 , $0.3 ,11.11%
Taro Pharmaceutical Industries Ltd. (TARO) ,TARO, $6.28B , 11/09/2014 , Sep 2014 , $n/a , 0 , $3.35 ,n/a
Transocean Partners LLC (RIGP) ,RIGP, $769.66M , 11/09/2014 , Sep 2014 , $0.53 , 2 , $0.24 ,-54.72%
3D Systems Corporation (DDD) ,DDD, $1.22B , 11/10/2014 , Sep 2014 , $0.15 , 7 , $0.13 ,-13.33%
ACADIA Pharmaceuticals Inc. (ACAD) ,ACAD, $3.67B , 11/10/2014 , Sep 2014 , $-0.21 , 3 , $-0.25 ,19.05%
AcelRx Pharmaceuticals Inc. (ACRX) ,ACRX, $153.98M , 11/10/2014 , Sep 2014 , $-0.24 , 2 , $-0.13 ,-45.83%
Achaogen Inc. (AKAO) ,AKAO, $101.81M , 11/10/2014 , Sep 2014 , $-0.18 , 4 , $-0.47 ,161.11%
ADMA Biologics Inc (ADMA) ,ADMA, $94.21M , 11/10/2014 , Sep 2014 , $n/a , 0 , $-0.36 ,n/a
Aethlon Medical Inc. (AEMD) ,AEMD, $49.85M , 11/10/2014 , Sep 2014 , $0 , 1 , $0 ,�%
AGL Resources Inc. (GAS) ,GAS, $7.45B , 11/10/2014 , Sep 2014 , $0.24 , 2 , $0.22 ,-8.33%
Akebia Therapeutics Inc. (AKBA) ,AKBA, $278.14M , 11/10/2014 , Sep 2014 , $n/a , 0 , $-0.47 ,n/a
Alcentra Capital Corp. (ABDC) ,ABDC, $160.58M , 11/10/2014 , Sep 2014 , $0.33 , 4 , $0.34 ,3.03%
